新春快乐,#genre#
sci-fi,http://w.nasvpn.xyz:8080/live/saya/saya/7773.ts?blog.ntnas.top
BABY HD,http://w.nasvpn.xyz:8080/live/saya/saya/7801.ts?blog.ntnas.top
Astro Vinmeen HD CH202,http://w.nasvpn.xyz:8080/live/saya/saya/7857.ts?blog.ntnas.top
Star Vijay HD CH221,http://w.nasvpn.xyz:8080/live/saya/saya/7770.ts?blog.ntnas.top
ANIPLUS,http://w.nasvpn.xyz:8080/live/saya/saya/5210.ts?blog.ntnas.top
Family Flix,http://w.nasvpn.xyz:8080/live/saya/saya/7917.ts?blog.ntnas.top
PREMIER FOOTBALL HD 1,http://w.nasvpn.xyz:8080/live/saya/saya/13312.ts?blog.ntnas.top
PREMIER FOOTBALL HD 2,http://w.nasvpn.xyz:8080/live/saya/saya/13313.ts?blog.ntnas.top
PREMIER FOOTBALL HD 3,http://w.nasvpn.xyz:8080/live/saya/saya/13314.ts?blog.ntnas.top
PREMIER FOOTBALL HD 4,http://w.nasvpn.xyz:8080/live/saya/saya/13315.ts?blog.ntnas.top
PREMIER FOOTBALL HD 5,http://w.nasvpn.xyz:8080/live/saya/saya/13316.ts?blog.ntnas.top
TRUE SPORT HD2,http://w.nasvpn.xyz:8080/live/saya/saya/13322.ts?blog.ntnas.top
TRUE SPORT HD3,http://w.nasvpn.xyz:8080/live/saya/saya/13323.ts?blog.ntnas.top
TRUE SPORT HD4,http://w.nasvpn.xyz:8080/live/saya/saya/13324.ts?blog.ntnas.top
SPORT TV 1,http://w.nasvpn.xyz:8080/live/saya/saya/13317.ts?blog.ntnas.top
SPORT TV 2,http://w.nasvpn.xyz:8080/live/saya/saya/13318.ts?blog.ntnas.top
SPORT TV 3,http://w.nasvpn.xyz:8080/live/saya/saya/13319.ts?blog.ntnas.top
SPORT TV 4,http://w.nasvpn.xyz:8080/live/saya/saya/13320.ts?blog.ntnas.top
SPORT TV 5,http://w.nasvpn.xyz:8080/live/saya/saya/13321.ts?blog.ntnas.top
SKYNET SPORT 1,http://w.nasvpn.xyz:8080/live/saya/saya/13299.ts?blog.ntnas.top
SKYNET SPORT 3,http://w.nasvpn.xyz:8080/live/saya/saya/13308.ts?blog.ntnas.top
SKYNET SPORT 4,http://w.nasvpn.xyz:8080/live/saya/saya/13309.ts?blog.ntnas.top
SKYNET SPORT 5,http://w.nasvpn.xyz:8080/live/saya/saya/13310.ts?blog.ntnas.top
SKYNET SPORT 6,http://w.nasvpn.xyz:8080/live/saya/saya/13303.ts?blog.ntnas.top
TRUE SPORT HD1,http://w.nasvpn.xyz:8080/live/saya/saya/13301.ts?blog.ntnas.top
FoxSport3 TH,http://w.nasvpn.xyz:8080/live/saya/saya/13298.ts?blog.ntnas.top
NBA HD,http://w.nasvpn.xyz:8080/live/saya/saya/13302.ts?blog.ntnas.top
SPOTV TRUEVISION,http://w.nasvpn.xyz:8080/live/saya/saya/13297.ts?blog.ntnas.top
SPOTV TRUEVISION 2,http://w.nasvpn.xyz:8080/live/saya/saya/13306.ts?blog.ntnas.top
FOX MOVIES PREMIUM TH,http://w.nasvpn.xyz:8080/live/saya/saya/13300.ts?blog.ntnas.top
NBT HD,http://w.nasvpn.xyz:8080/live/saya/saya/5202.ts?blog.ntnas.top
NEWS1 HD,http://w.nasvpn.xyz:8080/live/saya/saya/5205.ts?blog.ntnas.top
GBN HD,http://w.nasvpn.xyz:8080/live/saya/saya/5206.ts?blog.ntnas.top
White Channel,http://w.nasvpn.xyz:8080/live/saya/saya/5207.ts?blog.ntnas.top
Yateem TV,http://w.nasvpn.xyz:8080/live/saya/saya/5208.ts?blog.ntnas.top
Fox Family Movies,http://w.nasvpn.xyz:8080/live/saya/saya/5212.ts?blog.ntnas.top
WB TV,http://w.nasvpn.xyz:8080/live/saya/saya/5213.ts?blog.ntnas.top
Channel 8,http://w.nasvpn.xyz:8080/live/saya/saya/5214.ts?blog.ntnas.top
CTB,http://w.nasvpn.xyz:8080/live/saya/saya/5215.ts?blog.ntnas.top
Movie Kingdom,http://w.nasvpn.xyz:8080/live/saya/saya/5225.ts?blog.ntnas.top
Fashion TV Paris,http://w.nasvpn.xyz:8080/live/saya/saya/5227.ts?blog.ntnas.top
Tennis,http://w.nasvpn.xyz:8080/live/saya/saya/5228.ts?blog.ntnas.top
One Golf,http://w.nasvpn.xyz:8080/live/saya/saya/5229.ts?blog.ntnas.top
One Golf,http://w.nasvpn.xyz:8080/live/saya/saya/5230.ts?blog.ntnas.top
Lukthung TV,http://w.nasvpn.xyz:8080/live/saya/saya/5234.ts?blog.ntnas.top
Green Wave,http://w.nasvpn.xyz:8080/live/saya/saya/5242.ts?blog.ntnas.top
EFM,http://w.nasvpn.xyz:8080/live/saya/saya/5243.ts?blog.ntnas.top
Cool fahrenheit,http://w.nasvpn.xyz:8080/live/saya/saya/5244.ts?blog.ntnas.top
LUKTUNG NETWORK,http://w.nasvpn.xyz:8080/live/saya/saya/5246.ts?blog.ntnas.top
NDTV India (480p),http://w.nasvpn.xyz:8080/live/saya/saya/4303.ts?blog.ntnas.top
NDTV Profit (480p),http://w.nasvpn.xyz:8080/live/saya/saya/4305.ts?blog.ntnas.top
NDTV Profit (480p),http://w.nasvpn.xyz:8080/live/saya/saya/4306.ts?blog.ntnas.top
Pratidin Time (360p),http://w.nasvpn.xyz:8080/live/saya/saya/4314.ts?blog.ntnas.top
Prime Canada TV (720p),http://w.nasvpn.xyz:8080/live/saya/saya/4315.ts?blog.ntnas.top
Punjabi TV (720p),http://w.nasvpn.xyz:8080/live/saya/saya/4317.ts?blog.ntnas.top
Santhora Short Flim (720p),http://w.nasvpn.xyz:8080/live/saya/saya/4322.ts?blog.ntnas.top
Santhora TV (720p),http://w.nasvpn.xyz:8080/live/saya/saya/4323.ts?blog.ntnas.top
Santhora TV (720p),http://w.nasvpn.xyz:8080/live/saya/saya/4324.ts?blog.ntnas.top
Sardari TV (1080p),http://w.nasvpn.xyz:8080/live/saya/saya/4325.ts?blog.ntnas.top
Shubhsandesh (576p),http://w.nasvpn.xyz:8080/live/saya/saya/4332.ts?blog.ntnas.top
DISNEY,http://w.nasvpn.xyz:8080/live/saya/saya/16164.ts?blog.ntnas.top
DISNEYJR,http://w.nasvpn.xyz:8080/live/saya/saya/16165.ts?blog.ntnas.top
DISNEYXD,http://w.nasvpn.xyz:8080/live/saya/saya/16166.ts?blog.ntnas.top
E! Entertaiment USA,http://w.nasvpn.xyz:8080/live/saya/saya/16168.ts?blog.ntnas.top
ELREY,http://w.nasvpn.xyz:8080/live/saya/saya/16169.ts?blog.ntnas.top
ESPN1,http://w.nasvpn.xyz:8080/live/saya/saya/16170.ts?blog.ntnas.top
FANTASY,http://w.nasvpn.xyz:8080/live/saya/saya/16171.ts?blog.ntnas.top
FIGHT NETWORK,http://w.nasvpn.xyz:8080/live/saya/saya/16173.ts?blog.ntnas.top
FOODNETWORK,http://w.nasvpn.xyz:8080/live/saya/saya/16174.ts?blog.ntnas.top
FOX  SPORTS FLORIDA,http://w.nasvpn.xyz:8080/live/saya/saya/16175.ts?blog.ntnas.top
FOX DEPORTES HD,http://w.nasvpn.xyz:8080/live/saya/saya/16176.ts?blog.ntnas.top
FOX11LA,http://w.nasvpn.xyz:8080/live/saya/saya/16177.ts?blog.ntnas.top
FOX2CHICAGO,http://w.nasvpn.xyz:8080/live/saya/saya/16178.ts?blog.ntnas.top
FOX2DETROIT,http://w.nasvpn.xyz:8080/live/saya/saya/16179.ts?blog.ntnas.top
FOX32CHICAGO,http://w.nasvpn.xyz:8080/live/saya/saya/16181.ts?blog.ntnas.top
FOX5NEWYORK,http://w.nasvpn.xyz:8080/live/saya/saya/16183.ts?blog.ntnas.top
FOX7MIAMI,http://w.nasvpn.xyz:8080/live/saya/saya/16184.ts?blog.ntnas.top
FOXPENN,http://w.nasvpn.xyz:8080/live/saya/saya/16186.ts?blog.ntnas.top
FOXTAMPABAY,http://w.nasvpn.xyz:8080/live/saya/saya/16188.ts?blog.ntnas.top
FREE FORM,http://w.nasvpn.xyz:8080/live/saya/saya/16190.ts?blog.ntnas.top
FS1,http://w.nasvpn.xyz:8080/live/saya/saya/16191.ts?blog.ntnas.top
FS2,http://w.nasvpn.xyz:8080/live/saya/saya/16192.ts?blog.ntnas.top
FUSION,http://w.nasvpn.xyz:8080/live/saya/saya/16194.ts?blog.ntnas.top
FXM,http://w.nasvpn.xyz:8080/live/saya/saya/16195.ts?blog.ntnas.top
FXX,http://w.nasvpn.xyz:8080/live/saya/saya/16196.ts?blog.ntnas.top
FYI,http://w.nasvpn.xyz:8080/live/saya/saya/16197.ts?blog.ntnas.top
GALAVISION,http://w.nasvpn.xyz:8080/live/saya/saya/16198.ts?blog.ntnas.top
GAME SHOW NETWORK  GSN,http://w.nasvpn.xyz:8080/live/saya/saya/16199.ts?blog.ntnas.top
goltv esp,http://w.nasvpn.xyz:8080/live/saya/saya/16201.ts?blog.ntnas.top
GOLTVENG,http://w.nasvpn.xyz:8080/live/saya/saya/16202.ts?blog.ntnas.top
HALLMARK,http://w.nasvpn.xyz:8080/live/saya/saya/16203.ts?blog.ntnas.top
HALLMARK DRAMA,http://w.nasvpn.xyz:8080/live/saya/saya/16204.ts?blog.ntnas.top
HGTV (ENG),http://w.nasvpn.xyz:8080/live/saya/saya/16206.ts?blog.ntnas.top
History HD (ENG),http://w.nasvpn.xyz:8080/live/saya/saya/16207.ts?blog.ntnas.top
IFC,http://w.nasvpn.xyz:8080/live/saya/saya/16208.ts?blog.ntnas.top
Lifetime HD (ENG),http://w.nasvpn.xyz:8080/live/saya/saya/16209.ts?blog.ntnas.top
LONGHORN,http://w.nasvpn.xyz:8080/live/saya/saya/16211.ts?blog.ntnas.top
MLB 725,http://w.nasvpn.xyz:8080/live/saya/saya/16217.ts?blog.ntnas.top
ESPN News,http://w.nasvpn.xyz:8080/live/saya/saya/16394.ts?blog.ntnas.top
BEINSPORT 1 4K,http://w.nasvpn.xyz:8080/live/saya/saya/169.ts?blog.ntnas.top
BEINSPORT 2 4K,http://w.nasvpn.xyz:8080/live/saya/saya/4099.ts?blog.ntnas.top
BEINSPORT 3 4K,http://w.nasvpn.xyz:8080/live/saya/saya/5518.ts?blog.ntnas.top
BEINSPORT 6 FHD,http://w.nasvpn.xyz:8080/live/saya/saya/4098.ts?blog.ntnas.top
BEINSPORT 1  PREMIUM,http://w.nasvpn.xyz:8080/live/saya/saya/4096.ts?blog.ntnas.top
even2,http://w.nasvpn.xyz:8080/live/saya/saya/16395.ts?blog.ntnas.top
even 1,http://w.nasvpn.xyz:8080/live/saya/saya/16397.ts?blog.ntnas.top
SENSASI,http://w.nasvpn.xyz:8080/live/saya/saya/16539.ts?blog.ntnas.top
COURT 1,http://w.nasvpn.xyz:8080/live/saya/saya/13596.ts?blog.ntnas.top
UNIFI SPORT 2,http://w.nasvpn.xyz:8080/live/saya/saya/5357.ts?blog.ntnas.top
nurislam,http://w.nasvpn.xyz:8080/live/saya/saya/13855.ts?blog.ntnas.top
nasional,http://w.nasvpn.xyz:8080/live/saya/saya/13851.ts?blog.ntnas.top
pilihan,http://w.nasvpn.xyz:8080/live/saya/saya/13852.ts?blog.ntnas.top
pelangi,http://w.nasvpn.xyz:8080/live/saya/saya/13853.ts?blog.ntnas.top
harmoni,http://w.nasvpn.xyz:8080/live/saya/saya/13854.ts?blog.ntnas.top


日本频道,#genre#
NHKWorld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHKWorld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
Animax,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/playlist.m3u8
Animax,http://livecdn.fptplay.net/hda3/animaxport_2000.stream/chunklist.m3u8
Animax,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/chunklist.m3u8
群马テレビ,https://movie.mcas.jp/switcher/smil:mcas8.smil/chunklist_b1800000.m3u8
ウェザーニュース,https://movie.mcas.jp/mcas/wn1_2/master.m3u8
Tokyo MX 1,https://movie.mcas.jp/mcas/mx1_2/chunklist.m3u8
Tokyo MX 2,https://movie.mcas.jp/mcas/mx2_2/chunklist.m3u8
MX Live,https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
WeatherNews,https://movie.mcas.jp/mcas/smil:wn1.smil/chunklist_b1800000.m3u8
NHK,http://203.162.235.41:16901
NHK-综合,http://203.162.235.41:16903
Fuji TV,http://203.162.235.41:16904
Nippon TV,http://203.162.235.41:16905
TV Asahi,http://203.162.235.41:16906
TBS,http://203.162.235.41:16907
NHK BSP,http://203.162.235.41:16910
BS Fuji,http://203.162.235.41:16911
BS Nippon TV,http://203.162.235.41:16912
BS TBS,http://203.162.235.41:16913
BS Asahi,http://203.162.235.41:16914
BS Tokyo,http://203.162.235.41:16915
WOWOW Prime,http://203.162.235.41:16916
AT-X,https://sub2.neetball.net/live/neet.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本购物2,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
日本购物3,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
日本购物4,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8

韩国频道,#genre#
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch02.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
KBC 광주방송 (SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
MTN,http://183.110.27.87/mtnlive/720/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
TJB 대전방송 (SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8
한국선거방송,http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
KBS World,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
KBS World,https://livecdn.fptplay.net:443/sdb/kbs_hls.smil/playlist.m3u8
CTS기독교TV,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
JIBS SBS,http://123.140.197.22/stream/1/play.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
CBS,http://cbs-live.gscdn.com/cbs-live/cbs-live.stream/playlist.m3u8
KBS-1,http://ye23.vip/z7z8/2021/kbs2020.php?id=1
KBS-2,http://ye23.vip/z7z8/2021/kbs2020.php?id=2
KBS-WORLD,http://ye23.vip/z7z8/2021/kbs2020.php?id=3
TJB SBS,http://ye23.win/iptv/korea2021.php?id=TJB
CJB SBS,http://ye23.win/iptv/korea2021.php?id=CJB
KBC SBS,http://ye23.win/iptv/korea2021.php?id=KBC
SBS,http://ye23.win/iptv/sbs5.1.php?id=S01
SBS-Sports,http://ye23.win/iptv/sbs5.1.php?id=S02
SBS-Plus,http://ye23.win/iptv/sbs5.1.php?id=S03
SBS-Fun,http://ye23.win/iptv/sbs5.1.php?id=S04
SBS-Golf,http://ye23.win/iptv/sbs5.1.php?id=S05
SBS-Biz,http://ye23.win/iptv/sbs5.1.php?id=S06
SBS-MTV,http://ye23.win/iptv/sbs5.1.php?id=S09
SBS-GorealraM,http://ye23.win/iptv/sbs5.1.php?id=S19
SBS-POWER,http://ye23.win/iptv/sbs5.1.php?id=S07
SBS-LOVE,http://ye23.win/iptv/sbs5.1.php?id=S08
Good TV,http://ye23.win/iptv/korea2021.php?id=Good
cpbc,http://ye23.win/iptv/korea2021.php?id=cpbc
bbstv,http://ye23.win/iptv/korea2021.php?id=bbstv
myStream,http://ye23.win/iptv/korea2021.php?id=myStream
MTN,http://ye23.win/iptv/korea2021.php?id=MTN
FTV,http://ye23.win/iptv/korea2021.php?id=FTV
Channel A,http://ye23.win/iptv/korea2021.php?id=Channela
korea TV,http://ye23.win/iptv/korea2021.php?id=korea
YTN,http://ye23.win/iptv/korea2021.php?id=ytn
Channel A,http://ye23.win/iptv/korea2021.php?id=Channel
TBS,http://ye23.win/iptv/korea2021.php?id=TBS-a
KCTV,http://ye23.win/iptv/korea2021.php?id=KCTV
EBS 1,http://ye23.win/iptv/korea2021.php?id=EBS1
EBS 2,http://ye23.win/iptv/korea2021.php?id=EBS2
EBS i,http://ye23.win/iptv/korea2021.php?id=EBSi
EBS+2,http://ye23.win/iptv/korea2021.php?id=EBS_2
EBS E,http://ye23.win/iptv/korea2021.php?id=EBS_E
EBS KIDS,http://ye23.win/iptv/korea2021.php?id=EBS_KIDS
dema,http://ye23.win/iptv/korea2021.php?id=dema
阿里郎WORLD,http://ye23.win/iptv/korea2021.php?id=arirang_1
阿里郎WORLD,http://ye23.win/iptv/korea2021.php?id=arirang_2

　_6100,#genre#
HBO,http://line.premiumpowers.net:80/Manuel/1234567/941648
HBO家庭,http://line.premiumpowers.net:80/Manuel/1234567/941646
HBO原创,http://line.premiumpowers.net:80/Manuel/1234567/941645
HBO强档,http://line.premiumpowers.net:80/Manuel/1234567/941647
AXN,http://line.premiumpowers.net:80/Manuel/1234567/941660
CINEMAX,http://line.premiumpowers.net:80/Manuel/1234567/941659
HITS MOVIES,http://line.premiumpowers.net:80/Manuel/1234567/941606
ANIMAX,http://line.premiumpowers.net:80/Manuel/1234567/941676
ROCK,http://line.premiumpowers.net:80/Manuel/1234567/941643
CCM经典,http://line.premiumpowers.net:80/Manuel/1234567/941639
天映,http://line.premiumpowers.net:80/Manuel/1234567/941618
卫视电影台,http://line.premiumpowers.net:80/Manuel/1234567/941625
NOW紫金国际台,http://line.premiumpowers.net:80/Manuel/1234567/941630
NOW MAKE,http://line.premiumpowers.net:80/Manuel/1234567/941655
NET WORK,http://line.premiumpowers.net:80/Manuel/1234567/941654
TVB 1,http://line.premiumpowers.net:80/Manuel/1234567/153396
TVB E,http://line.premiumpowers.net:80/Manuel/1234567/153398
无线新闻,http://line.premiumpowers.net:80/Manuel/1234567/153399
TVB 戏剧,http://line.premiumpowers.net:80/Manuel/1234567/153400
TVB 翡翠,http://line.premiumpowers.net:80/Manuel/1234567/153401
F新时代1,http://line.premiumpowers.net:80/Manuel/1234567/90351
F新时代2,http://line.premiumpowers.net:80/Manuel/1234567/90352
TVB星河,http://line.premiumpowers.net:80/Manuel/1234567/941620
翡翠 海外版,http://line.premiumpowers.net:80/Manuel/1234567/941619
TVBS新闻,http://line.premiumpowers.net:80/Manuel/1234567/941622
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941649
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941650
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941633
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941632
UHB娱家,http://line.premiumpowers.net:80/Manuel/1234567/941651
UHB娱家,http://line.premiumpowers.net:80/Manuel/1234567/941634
HISTORY,http://line.premiumpowers.net:80/Manuel/1234567/941661
爱自然,http://line.premiumpowers.net:80/Manuel/1234567/941663
WB TV,http://line.premiumpowers.net:80/Manuel/1234567/941652
国家地理1,http://line.premiumpowers.net:80/Manuel/1234567/941664
国家地理2,http://line.premiumpowers.net:80/Manuel/1234567/941665
CRIME+,http://line.premiumpowers.net:80/Manuel/1234567/941666
BBC earth,http://line.premiumpowers.net:80/Manuel/1234567/941667
BBC lifesyle,thttp://line.premiumpowers.net:80/Manuel/1234567/941668
NICK JR,http://line.premiumpowers.net:80/Manuel/1234567/941670
NICK CLODEON,http://line.premiumpowers.net:80/Manuel/1234567/941671
BBC CBEEBIES,http://line.premiumpowers.net:80/Manuel/1234567/941672
CART NITO,http://line.premiumpowers.net:80/Manuel/1234567/941673
BABY FIRST,http://line.premiumpowers.net:80/Manuel/1234567/941675
FTV,http://line.premiumpowers.net:80/Manuel/1234567/941677
HUB SPORTS4,http://line.premiumpowers.net:80/Manuel/1234567/941681
ABC AUSTRALIA,http://line.premiumpowers.net:80/Manuel/1234567/941682
FOX NEWS, http://line.premiumpowers.net:80/Manuel/1234567/941685
DW NEWS,http://line.premiumpowers.net:80/Manuel/1234567/941687
CNBC NEWS,http://line.premiumpowers.net:80/Manuel/1234567/941689
CNN LIVE,http://line.premiumpowers.net:80/Manuel/1234567/941690
BBC WORLD NEWS,http://line.premiumpowers.net:80/Manuel/1234567/941693
亚洲旅游,http://line.premiumpowers.net:80/Manuel/1234567/941640
迪士尼卡通,http://line.premiumpowers.net:80/Manuel/1234567/941656
YTV,http://line.premiumpowers.net:80/Manuel/1234567/941657
CINEMA WORLD,http://line.premiumpowers.net:80/Manuel/1234567/941658
KBS WORLD,http://line.premiumpowers.net:80/Manuel/1234567/941631
KBS WORLD,http://line.premiumpowers.net:80/Manuel/1234567/941604
UHB剧场首选,http://line.premiumpowers.net:80/Manuel/1234567/941638
GEM,http://line.premiumpowers.net:80/Manuel/1234567/941635
GEM,http://line.premiumpowers.net:80/Manuel/1234567/941608
2ND,http://line.premiumpowers.net:80/Manuel/1234567/941636
TVBS亚洲台,http://line.premiumpowers.net:80/Manuel/1234567/941621
TVN,http://line.premiumpowers.net:80/Manuel/1234567/941623
卫视中文台,http://line.premiumpowers.net:80/Manuel/1234567/941624
ONE,http://line.premiumpowers.net:80/Manuel/1234567/941628
ONE,http://line.premiumpowers.net:80/Manuel/1234567/941601
ONE,http://line.premiumpowers.net:80/Manuel/1234567/941602
NHK,http://line.premiumpowers.net:80/Manuel/1234567/941610
SONGS,http://line.premiumpowers.net:80/Manuel/1234567/941611
8TV,http://line.premiumpowers.net:80/Manuel/1234567/941616
MEDIACORP,http://line.premiumpowers.net:80/Manuel/1234567/941617
CITSA,http://line.premiumpowers.net:80/Manuel/1234567/941612
KARISMA,http://line.premiumpowers.net:80/Manuel/1234567/941605
ASTRO WARNA,http://line.premiumpowers.net:80/Manuel/1234567/941609
SUN MUSIC,http://line.premiumpowers.net:80/Manuel/1234567/941590
SUN TV,http://line.premiumpowers.net:80/Manuel/1234567/941591
SONY MAX,http://line.premiumpowers.net:80/Manuel/1234567/941592
SONY TV,http://line.premiumpowers.net:80/Manuel/1234567/941593
NDTV,http://line.premiumpowers.net:80/Manuel/1234567/941594
KTV,http://line.premiumpowers.net:80/Manuel/1234567/941595
COLORS1,http://line.premiumpowers.net:80/Manuel/1234567/941597
COLORS2,http://line.premiumpowers.net:80/Manuel/1234567/941598
COLORS3,http://line.premiumpowers.net:80/Manuel/1234567/941599
ZEE1,http://line.premiumpowers.net:80/Manuel/1234567/941587
ZEE2,http://line.premiumpowers.net:80/Manuel/1234567/941588
ZEE3,http://line.premiumpowers.net:80/Manuel/1234567/941589
SPO TV1,http://line.premiumpowers.net:80/Manuel/1234567/941564
STAR HUB,http://line.premiumpowers.net:80/Manuel/1234567/941567
BEIN SPORTS2,http://line.premiumpowers.net:80/Manuel/1234567/941568
BEIN SPORTS1,http://line.premiumpowers.net:80/Manuel/1234567/941569
NBA,http://line.premiumpowers.net:80/Manuel/1234567/941562
SPO TV2,http://line.premiumpowers.net:80/Manuel/1234567/941563
Eleven Sports 1,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2531/index.m3u8
Eleven Sports 2,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2532/index.m3u8
Eleven Sports 3,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2533/index.m3u8
Eleven Sports 4,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2534/index.m3u8
HUB SPORTS 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/941573
HUB SPORTS 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/941572
HUB SPORTS 3 HD,http://line.premiumpowers.net:80/Manuel/1234567/941571
HUB PREMIER 1 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032529
HUB PREMIER 2 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032528
HUB PREMIER 3 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032527
HUB PREMIER 4 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032526
HUB PREMIER 5 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032525
HUB PREMIER 6 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032524
HUB PREMIER 7 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032523
HUB PREMIER 8 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032522
HUB PREMIER 9 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032521
HUB PREMIER 10 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032520
HUB PREMIER 11 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032519
PREMIER SPORTS HD,http://line.premiumpowers.net:80/Manuel/1234567/941570
BEINSPORTS 1 PREMIUM HD,http://line.premiumpowers.net:80/Manuel/1234567/596931
BEINSPORTS 2 PREMIUM HD,http://line.premiumpowers.net:80/Manuel/1234567/596930
BEINSPORTS 3 PREMIUM HD,http://line.premiumpowers.net:80/Manuel/1234567/596929
BEINSPORTS 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/596928
BEINSPORTS 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/596927
BEINSPORTS 3 HD,http://line.premiumpowers.net:80/Manuel/1234567/596926
BEINSPORTS 4高清,http://line.premiumpowers.net:80/Manuel/1234567/596925
BEINSPORTS 5高清,http://line.premiumpowers.net:80/Manuel/1234567/596924
BEINSPORTS 6高清,http://line.premiumpowers.net:80/Manuel/1234567/596923
BEINSPORTS 7高清,http://line.premiumpowers.net:80/Manuel/1234567/596922
BEIN SPORT XTRA 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/699243
BEIN SPORT XTRA 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/699242
BEIN SPORT NBA HD,http://line.premiumpowers.net:80/Manuel/1234567/1011633
BEINSPORTS 1 EN HD,http://line.premiumpowers.net:80/Manuel/1234567/596919
BEINSPORTS 2 EN HD,http://line.premiumpowers.net:80/Manuel/1234567/596918
BEINSPORTS 3 EN HD,http://line.premiumpowers.net:80/Manuel/1234567/596917
BEIN SPORT FRENCH 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/699235
BEIN SPORT FRENCH 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/699234
SKY SPORTS 主赛事高清,http://line.premiumpowers.net:80/Manuel/1234567/30496
SKY SPORTS PL HD,http://line.premiumpowers.net:80/Manuel/1234567/30493
SKY SPORTS FOOTBALL HD,http://line.premiumpowers.net:80/Manuel/1234567/30498
SKY SPORTS NFL HD,http://line.premiumpowers.net:80/Manuel/1234567/30501
SKY SPORTS ARENA HD,http://line.premiumpowers.net:80/Manuel/1234567/30500
SKY SPORTS CRICKET HD,http://line.premiumpowers.net:80/Manuel/1234567/30502
